,Flight_id,Start_location,End_location,Start_date,End_date,Start_time,End_time,Duration,Price,Origin_airport,Destinantion_airport,Number_of_grounds,Is_return
142,a4413fe2-6cf4-406c-b689-b407406da377,katowice-polska,barcelona-hiszpania,2024-07-12,2024-07-14,15:45,00:35,8h 50m,976 zł,KTW,BCN,2,False
143,a4413fe2-6cf4-406c-b689-b407406da377,katowice-polska,barcelona-hiszpania,2024-07-12,2024-07-14,16:05,19:00,2h 55m,976 zł,BCN,KTW,0,True
144,46b2d8b8-60bc-450e-a866-0acf2e58a03a,katowice-polska,barcelona-hiszpania,2024-07-19,2024-07-21,11:55,18:55,7h,974 zł,KTW,BCN,1,False
145,46b2d8b8-60bc-450e-a866-0acf2e58a03a,katowice-polska,barcelona-hiszpania,2024-07-19,2024-07-21,16:05,19:00,2h 55m,974 zł,BCN,KTW,0,True
146,40da49c5-1aca-4ac5-8c2d-f3d1bbf0dcfa,katowice-polska,barcelona-hiszpania,2024-07-19,2024-07-21,15:45,00:35,8h 50m,947 zł,KTW,BCN,2,False
147,40da49c5-1aca-4ac5-8c2d-f3d1bbf0dcfa,katowice-polska,barcelona-hiszpania,2024-07-19,2024-07-21,16:05,19:00,2h 55m,947 zł,BCN,KTW,0,True
148,5aaebe51-8c69-4adb-a39a-3b416254f1ee,katowice-polska,barcelona-hiszpania,2024-07-19,2024-07-21,11:55,21:30,9h 35m,955 zł,KTW,BCN,1,False
149,5aaebe51-8c69-4adb-a39a-3b416254f1ee,katowice-polska,barcelona-hiszpania,2024-07-19,2024-07-21,16:05,19:00,2h 55m,955 zł,BCN,KTW,0,True
150,77121751-6f91-4e39-9c3d-81b0c746f390,katowice-polska,barcelona-hiszpania,2024-07-26,2024-07-28,14:50,19:35,4h 45m,1031 zł,KTW,BCN,1,False
151,77121751-6f91-4e39-9c3d-81b0c746f390,katowice-polska,barcelona-hiszpania,2024-07-26,2024-07-28,06:50,14:10,7h 20m,1031 zł,BCN,KTW,1,True
152,102f4904-aa5c-4f14-ae97-e926377337e5,katowice-polska,barcelona-hiszpania,2024-07-26,2024-07-28,15:45,00:50,9h 05m,799 zł,KTW,BCN,2,False
153,102f4904-aa5c-4f14-ae97-e926377337e5,katowice-polska,barcelona-hiszpania,2024-07-26,2024-07-28,09:35,19:35,10h,799 zł,BCN,KTW,1,True
154,7efb77bc-8543-4b6c-8553-cd6d92466a01,katowice-polska,barcelona-hiszpania,2024-07-26,2024-07-28,15:45,00:50,9h 05m,1080 zł,KTW,BCN,2,False
155,7efb77bc-8543-4b6c-8553-cd6d92466a01,katowice-polska,barcelona-hiszpania,2024-07-26,2024-07-28,16:05,19:00,2h 55m,1080 zł,BCN,KTW,0,True
156,ddd7661f-1151-4a36-bab7-4632e3ed3013,katowice-polska,barcelona-hiszpania,2024-08-02,2024-08-04,14:50,19:35,4h 45m,916 zł,KTW,BCN,1,False
157,ddd7661f-1151-4a36-bab7-4632e3ed3013,katowice-polska,barcelona-hiszpania,2024-08-02,2024-08-04,06:50,14:10,7h 20m,916 zł,BCN,KTW,1,True
158,2428ad94-54f1-43c2-b32b-9a0c280e77db,katowice-polska,barcelona-hiszpania,2024-08-02,2024-08-04,14:50,19:35,4h 45m,916 zł,KTW,BCN,1,False
159,2428ad94-54f1-43c2-b32b-9a0c280e77db,katowice-polska,barcelona-hiszpania,2024-08-02,2024-08-04,13:50,22:50,9h,916 zł,BCN,KTW,1,True
160,c6d88885-2f39-4f51-b082-8d9724a11c5a,katowice-polska,barcelona-hiszpania,2024-08-02,2024-08-04,14:50,19:35,4h 45m,1031 zł,KTW,BCN,1,False
161,c6d88885-2f39-4f51-b082-8d9724a11c5a,katowice-polska,barcelona-hiszpania,2024-08-02,2024-08-04,17:05,22:50,5h 45m,1031 zł,BCN,KTW,1,True
162,079cfc9d-0d0f-4524-940e-25c063f4003a,katowice-polska,barcelona-hiszpania,2024-08-09,2024-08-11,14:50,19:35,4h 45m,916 zł,KTW,BCN,1,False
163,079cfc9d-0d0f-4524-940e-25c063f4003a,katowice-polska,barcelona-hiszpania,2024-08-09,2024-08-11,08:00,14:10,6h 10m,916 zł,BCN,KTW,1,True
164,0fe50c40-d8d9-4e1f-b5ae-b378d0980329,katowice-polska,barcelona-hiszpania,2024-08-09,2024-08-11,14:50,19:35,4h 45m,916 zł,KTW,BCN,1,False
165,0fe50c40-d8d9-4e1f-b5ae-b378d0980329,katowice-polska,barcelona-hiszpania,2024-08-09,2024-08-11,16:10,22:50,6h 40m,916 zł,BCN,KTW,1,True
166,6e1e0d4f-9ee2-41c8-b2e4-5e706bcf7d7d,katowice-polska,barcelona-hiszpania,2024-08-09,2024-08-11,14:50,19:35,4h 45m,916 zł,KTW,BCN,1,False
167,6e1e0d4f-9ee2-41c8-b2e4-5e706bcf7d7d,katowice-polska,barcelona-hiszpania,2024-08-09,2024-08-11,06:50,14:10,7h 20m,916 zł,BCN,KTW,1,True
168,cafe75eb-d18a-4d9d-8cd6-a2686de0578a,katowice-polska,barcelona-hiszpania,2024-08-16,2024-08-18,19:20,00:40,5h 20m,1037 zł,KTW,BCN,1,False
169,cafe75eb-d18a-4d9d-8cd6-a2686de0578a,katowice-polska,barcelona-hiszpania,2024-08-16,2024-08-18,16:15,00:40,8h 25m,1037 zł,BCN,KTW,1,True
170,31293e3c-f0b4-4a87-9dac-da44d383f434,katowice-polska,barcelona-hiszpania,2024-08-16,2024-08-18,14:50,19:35,4h 45m,1177 zł,KTW,BCN,1,False
171,31293e3c-f0b4-4a87-9dac-da44d383f434,katowice-polska,barcelona-hiszpania,2024-08-16,2024-08-18,06:50,14:10,7h 20m,1177 zł,BCN,KTW,1,True
172,5f2d814b-2204-4863-8fdb-b009e6d1f4ee,katowice-polska,barcelona-hiszpania,2024-08-16,2024-08-18,15:10,22:00,6h 50m,1146 zł,KTW,BCN,2,False
173,5f2d814b-2204-4863-8fdb-b009e6d1f4ee,katowice-polska,barcelona-hiszpania,2024-08-16,2024-08-18,07:30,14:15,6h 45m,1146 zł,BCN,KTW,2,True
174,04c01b28-8b24-4a53-81c9-ef8787a0eb1b,katowice-polska,barcelona-hiszpania,2024-08-23,2024-08-25,07:25,14:50,7h 25m,923 zł,KTW,BCN,2,False
175,04c01b28-8b24-4a53-81c9-ef8787a0eb1b,katowice-polska,barcelona-hiszpania,2024-08-23,2024-08-25,16:05,19:00,2h 55m,923 zł,BCN,KTW,0,True
176,9373e278-2988-4769-9a29-b6bf14c51ed8,katowice-polska,barcelona-hiszpania,2024-08-23,2024-08-25,19:20,00:40,5h 20m,1009 zł,KTW,BCN,1,False
177,9373e278-2988-4769-9a29-b6bf14c51ed8,katowice-polska,barcelona-hiszpania,2024-08-23,2024-08-25,16:05,19:00,2h 55m,1009 zł,BCN,KTW,0,True
178,6268a8cc-07af-496e-944a-903ff3727f6e,katowice-polska,barcelona-hiszpania,2024-08-23,2024-08-25,05:40,13:25,7h 45m,943 zł,KTW,BCN,1,False
179,6268a8cc-07af-496e-944a-903ff3727f6e,katowice-polska,barcelona-hiszpania,2024-08-23,2024-08-25,16:05,19:00,2h 55m,943 zł,BCN,KTW,1,True
0,e96c95ba-979e-4d4f-b31a-a864f7ac2ef2,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-02,2024-02-04,06:05,17:05,17h,2339 zł,KTW,SWF,2,False
1,e96c95ba-979e-4d4f-b31a-a864f7ac2ef2,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-02,2024-02-04,18:15,15:30,15h 15m,2339 zł,SWF,KTW,2,True
2,2edb95a8-ddd1-4f18-a027-d1b81eec2ac6,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-02,2024-02-04,21:30,17:05,25h 35m,2072 zł,KTW,SWF,2,False
3,2edb95a8-ddd1-4f18-a027-d1b81eec2ac6,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-02,2024-02-04,18:15,15:30,15h 15m,2072 zł,SWF,KTW,2,True
4,9eb3e0ff-c9b9-4330-9525-13c6982634ca,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-02,2024-02-04,06:05,17:05,17h,2479 zł,KTW,SWF,2,False
5,9eb3e0ff-c9b9-4330-9525-13c6982634ca,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-02,2024-02-04,18:10,15:30,15h 20m,2479 zł,JFK,KTW,1,True
6,20f4737d-17f3-4656-8316-4d5e82266554,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-09,2024-02-11,14:20,23:29,15h 09m,2313 zł,KTW,LGA,2,False
7,20f4737d-17f3-4656-8316-4d5e82266554,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-09,2024-02-11,18:10,13:45,13h 35m,2313 zł,EWR,KTW,1,True
8,4b66f2e0-2079-4ea0-973e-6e34dd31da31,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-09,2024-02-11,14:20,23:29,15h 09m,2313 zł,KTW,LGA,2,False
9,4b66f2e0-2079-4ea0-973e-6e34dd31da31,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-09,2024-02-11,15:55,13:45,15h 50m,2313 zł,JFK,KTW,1,True
10,4a2da361-5f38-4b8d-8214-a3e345c2945c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-09,2024-02-11,14:20,23:29,15h 09m,2394 zł,KTW,LGA,2,False
11,4a2da361-5f38-4b8d-8214-a3e345c2945c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-09,2024-02-11,17:30,13:45,14h 15m,2394 zł,JFK,KTW,2,True
12,5cce5e0c-4bf7-45cc-85dc-f38a18afbbdf,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-16,2024-02-18,05:40,15:15,15h 35m,2652 zł,KTW,EWR,2,False
13,5cce5e0c-4bf7-45cc-85dc-f38a18afbbdf,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-16,2024-02-18,17:35,11:20,11h 45m,2652 zł,EWR,KTW,2,True
14,0804953f-8ee6-44eb-8d97-869d7e13935e,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-16,2024-02-18,05:40,19:35,19h 55m,2408 zł,KTW,JFK,2,False
15,0804953f-8ee6-44eb-8d97-869d7e13935e,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-16,2024-02-18,17:20,14:30,15h 10m,2408 zł,JFK,KTW,2,True
16,0d11461b-121e-432b-9ad0-e04a452ea1dd,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-16,2024-02-18,12:00,21:30,15h 30m,2551 zł,KTW,JFK,2,False
17,0d11461b-121e-432b-9ad0-e04a452ea1dd,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-16,2024-02-18,23:20,21:00,15h 40m,2551 zł,JFK,KTW,2,True
18,9b8ce915-321b-4949-89c1-1111f31b04ec,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-23,2024-02-25,14:20,20:25,12h 05m,2319 zł,KTW,JFK,1,False
19,9b8ce915-321b-4949-89c1-1111f31b04ec,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-23,2024-02-25,18:10,13:45,13h 35m,2319 zł,EWR,KTW,1,True
20,d0dccc69-cce6-4698-98bb-6b71524e6d76,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-23,2024-02-25,06:25,13:40,13h 15m,2319 zł,KTW,JFK,1,False
21,d0dccc69-cce6-4698-98bb-6b71524e6d76,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-23,2024-02-25,18:10,13:45,13h 35m,2319 zł,EWR,KTW,1,True
22,f0be1f2a-932b-44f7-867d-63e5248e6012,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-23,2024-02-25,06:25,14:00,13h 35m,2337 zł,KTW,EWR,1,False
23,f0be1f2a-932b-44f7-867d-63e5248e6012,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-02-23,2024-02-25,18:10,13:45,13h 35m,2337 zł,EWR,KTW,1,True
24,489b460b-e6ce-4048-8eed-6fbf05f44c00,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-01,2024-03-03,14:20,20:25,12h 05m,1908 zł,KTW,JFK,1,False
25,489b460b-e6ce-4048-8eed-6fbf05f44c00,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-01,2024-03-03,22:10,22:05,17h 55m,1908 zł,JFK,KTW,1,True
26,ba31897a-2afb-4c41-9858-279a269ae1da,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-01,2024-03-03,15:10,20:35,11h 25m,2062 zł,KTW,JFK,1,False
27,ba31897a-2afb-4c41-9858-279a269ae1da,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-01,2024-03-03,22:35,21:00,16h 25m,2062 zł,JFK,KTW,1,True
28,0af91e11-7851-44ed-bc9a-e47965bf152a,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-01,2024-03-03,14:20,20:25,12h 05m,2186 zł,KTW,JFK,1,False
29,0af91e11-7851-44ed-bc9a-e47965bf152a,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-01,2024-03-03,18:10,13:45,13h 35m,2186 zł,EWR,KTW,1,True
30,647037c6-3e3d-417b-93ba-fd7d2ca4aa66,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-08,2024-03-10,14:20,20:25,12h 05m,1908 zł,KTW,JFK,1,False
31,647037c6-3e3d-417b-93ba-fd7d2ca4aa66,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-08,2024-03-10,19:10,13:45,13h 35m,1908 zł,EWR,KTW,1,True
32,c088d92d-a9f7-4ae5-9e13-c2ac95244e8c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-08,2024-03-10,06:25,13:40,13h 15m,1908 zł,KTW,JFK,1,False
33,c088d92d-a9f7-4ae5-9e13-c2ac95244e8c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-08,2024-03-10,19:10,13:45,13h 35m,1908 zł,EWR,KTW,1,True
34,ab147953-6f6c-41da-aba0-95e249760978,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-08,2024-03-10,06:25,14:00,13h 35m,1928 zł,KTW,EWR,1,False
35,ab147953-6f6c-41da-aba0-95e249760978,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-08,2024-03-10,19:10,13:45,13h 35m,1928 zł,EWR,KTW,1,True
36,b8147629-4baa-426d-9bf8-52c88b2ee455,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-15,2024-03-17,15:10,21:35,11h 25m,2062 zł,KTW,JFK,1,False
37,b8147629-4baa-426d-9bf8-52c88b2ee455,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-15,2024-03-17,23:35,21:00,16h 25m,2062 zł,JFK,KTW,1,True
38,eee0023a-9168-49ca-8bfb-fc559fa0634e,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-15,2024-03-17,15:10,21:35,11h 25m,2062 zł,KTW,JFK,1,False
39,eee0023a-9168-49ca-8bfb-fc559fa0634e,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-15,2024-03-17,23:35,21:00,16h 25m,2062 zł,EWR,KTW,1,True
40,63a61107-eba2-4e8e-8a06-a69c2d46cea7,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-15,2024-03-17,14:20,21:25,12h 05m,2186 zł,KTW,JFK,1,False
41,63a61107-eba2-4e8e-8a06-a69c2d46cea7,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-15,2024-03-17,19:10,13:45,13h 35m,2186 zł,EWR,KTW,1,True
42,cb04b04b-b379-4de1-baa0-aca37662750c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-22,2024-03-24,06:25,15:00,13h 35m,2542 zł,KTW,EWR,1,False
43,cb04b04b-b379-4de1-baa0-aca37662750c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-22,2024-03-24,20:40,22:05,20h 25m,2542 zł,EWR,KTW,1,True
44,da1952e3-d99c-4ac3-a402-a2859a07156a,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-22,2024-03-24,12:00,21:35,14h 35m,2672 zł,KTW,JFK,1,False
45,da1952e3-d99c-4ac3-a402-a2859a07156a,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-22,2024-03-24,23:35,21:00,16h 25m,2672 zł,JFK,KTW,1,True
46,c40d6714-09aa-43e4-a5d8-593c78572bc5,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-22,2024-03-24,15:10,21:35,11h 25m,2827 zł,KTW,JFK,1,False
47,c40d6714-09aa-43e4-a5d8-593c78572bc5,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-22,2024-03-24,23:35,21:00,16h 25m,2827 zł,EWR,KTW,1,True
48,cdbc5b03-1a0a-4de2-9618-e654b7e26d6d,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-29,2024-03-31,06:25,15:00,13h 35m,2756 zł,KTW,EWR,1,False
49,cdbc5b03-1a0a-4de2-9618-e654b7e26d6d,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-29,2024-03-31,18:00,14:10,14h 10m,2756 zł,EWR,KTW,2,True
50,9dac4352-c9b6-4380-9455-9658b89c04ed,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-29,2024-03-31,06:25,15:00,13h 35m,2835 zł,KTW,EWR,1,False
51,9dac4352-c9b6-4380-9455-9658b89c04ed,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-29,2024-03-31,17:30,14:10,14h 40m,2835 zł,EWR,KTW,2,True
52,5a1f8f83-f386-4c31-9c04-31c38f12e809,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-29,2024-03-31,06:25,15:00,13h 35m,2947 zł,KTW,EWR,1,False
53,5a1f8f83-f386-4c31-9c04-31c38f12e809,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-03-29,2024-03-31,11:25,09:45,16h 20m,2947 zł,LGA,KTW,2,True
54,815e709e-dc6a-4afc-9127-f06c18f0a4b9,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-05,2024-04-07,07:10,15:30,14h 20m,2070 zł,KTW,EWR,1,False
55,815e709e-dc6a-4afc-9127-f06c18f0a4b9,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-05,2024-04-07,17:35,10:25,10h 50m,2070 zł,EWR,KTW,1,True
56,448fb65f-bb61-44c5-b28e-e84194b1754c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-05,2024-04-07,07:10,15:40,14h 30m,2334 zł,KTW,JFK,1,False
57,448fb65f-bb61-44c5-b28e-e84194b1754c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-05,2024-04-07,17:10,10:25,11h 15m,2334 zł,JFK,KTW,1,True
58,0ff9eb8f-c924-4a6d-a4b5-24aa55bc0e0a,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-05,2024-04-07,05:40,15:30,15h 50m,2714 zł,KTW,EWR,2,False
59,0ff9eb8f-c924-4a6d-a4b5-24aa55bc0e0a,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-05,2024-04-07,18:50,14:30,13h 40m,2714 zł,EWR,KTW,2,True
60,00dbff54-8bda-4255-a713-a711f8b39479,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-12,2024-04-14,07:10,15:30,14h 20m,2114 zł,KTW,JFK,1,False
61,00dbff54-8bda-4255-a713-a711f8b39479,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-12,2024-04-14,17:35,10:25,10h 50m,2114 zł,JFK,KTW,1,True
62,1d8ed105-ed5c-4bbe-96e5-c9f3686e444b,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-12,2024-04-14,07:10,15:40,14h 30m,2103 zł,KTW,EWR,1,False
63,1d8ed105-ed5c-4bbe-96e5-c9f3686e444b,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-12,2024-04-14,17:10,10:25,11h 15m,2103 zł,EWR,KTW,1,True
64,cb717959-0b45-4ae3-9a49-00f82782b8e2,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-12,2024-04-14,05:40,18:55,19h 15m,2119 zł,KTW,JFK,1,False
65,cb717959-0b45-4ae3-9a49-00f82782b8e2,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-12,2024-04-14,17:40,14:30,14h 50m,2119 zł,JFK,KTW,1,True
66,e3c79ee6-9249-4952-87ab-e69eb360925e,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-19,2024-04-21,07:10,15:30,14h 20m,2245 zł,KTW,JFK,1,False
67,e3c79ee6-9249-4952-87ab-e69eb360925e,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-19,2024-04-21,17:35,10:25,10h 50m,2245 zł,JFK,KTW,2,True
68,6e59fed8-a3b0-47e0-9a98-7e484efb8c79,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-19,2024-04-21,07:10,15:40,14h 30m,2369 zł,KTW,EWR,1,False
69,6e59fed8-a3b0-47e0-9a98-7e484efb8c79,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-19,2024-04-21,17:10,10:25,11h 15m,2369 zł,EWR,KTW,2,True
70,8a3d9d69-8807-4f4d-b71f-284e6faa1772,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-19,2024-04-21,06:05,15:50,15h 45m,2685 zł,KTW,EWR,1,False
71,8a3d9d69-8807-4f4d-b71f-284e6faa1772,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-19,2024-04-21,18:20,13:30,13h 10m,2685 zł,EWR,KTW,2,True
72,c17db134-ee84-406b-8f31-08ab51975350,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-26,2024-04-28,07:10,15:30,14h 20m,2201 zł,KTW,EWR,1,False
73,c17db134-ee84-406b-8f31-08ab51975350,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-26,2024-04-28,17:30,10:25,10h 55m,2201 zł,EWR,KTW,1,True
74,c07c6072-1075-4cff-b86b-68a5bd390161,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-26,2024-04-28,06:05,15:50,15h 45m,2600 zł,KTW,JFK,1,False
75,c07c6072-1075-4cff-b86b-68a5bd390161,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-26,2024-04-28,18:20,13:30,13h 10m,2600 zł,JFK,KTW,1,True
76,0856c76d-34c0-40d5-9576-d3c4518710ac,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-26,2024-04-28,07:10,15:40,14h 30m,2717 zł,KTW,JFK,1,False
77,0856c76d-34c0-40d5-9576-d3c4518710ac,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-04-26,2024-04-28,17:10,10:25,11h 15m,2717 zł,JFK,KTW,1,True
78,7a885c9e-8f4d-4b6d-99e5-104682157c8c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-03,2024-05-05,07:10,15:30,14h 20m,2657 zł,KTW,EWR,1,False
79,7a885c9e-8f4d-4b6d-99e5-104682157c8c,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-03,2024-05-05,17:30,10:25,10h 55m,2657 zł,EWR,KTW,1,True
80,cb7b6bbf-70f9-4a0c-9ae8-064d6d20609f,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-03,2024-05-05,07:10,17:50,16h 40m,2747 zł,KTW,SWF,2,False
81,cb7b6bbf-70f9-4a0c-9ae8-064d6d20609f,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-03,2024-05-05,01:30,20:40,13h 10m,2747 zł,JFK,KTW,1,True
82,f65b9905-93d3-42a6-8f38-965b000cfde7,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-03,2024-05-05,07:10,15:40,14h 30m,3054 zł,KTW,JFK,1,False
83,f65b9905-93d3-42a6-8f38-965b000cfde7,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-03,2024-05-05,17:10,10:25,11h 15m,3054 zł,JFK,KTW,1,True
84,c89514be-b335-4cd2-b6fa-1ff4fe817a45,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-10,2024-05-12,21:25,17:50,26h 25m,1939 zł,KTW,SWF,2,False
85,c89514be-b335-4cd2-b6fa-1ff4fe817a45,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-10,2024-05-12,19:10,21:00,19h 50m,1939 zł,SWF,KTW,2,True
86,5d858255-1cb9-4c77-8d87-6efadc0bb07d,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-10,2024-05-12,07:10,17:50,16h 40m,2578 zł,KTW,SWF,2,False
87,5d858255-1cb9-4c77-8d87-6efadc0bb07d,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-10,2024-05-12,01:30,20:40,13h 10m,2578 zł,JFK,KTW,1,True
88,88c12cce-6a86-4bb5-84a3-26f27061892e,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-10,2024-05-12,06:05,17:50,17h 45m,2586 zł,KTW,SWF,2,False
89,88c12cce-6a86-4bb5-84a3-26f27061892e,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-10,2024-05-12,01:30,20:40,13h 10m,2586 zł,JFK,KTW,1,True
90,71527be2-d984-48fc-a96f-ca094db5121b,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-17,2024-05-19,07:10,18:00,16h 50m,2308 zł,KTW,JFK,2,False
91,71527be2-d984-48fc-a96f-ca094db5121b,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-17,2024-05-19,13:00,10:25,15h 25m,2308 zł,JFK,KTW,2,True
92,73da1199-7fca-4cad-91b4-01fff5927711,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-17,2024-05-19,07:10,22:10,21h,2233 zł,KTW,JFK,2,False
93,73da1199-7fca-4cad-91b4-01fff5927711,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-17,2024-05-19,13:00,10:25,15h 25m,2233 zł,JFK,KTW,2,True
94,b0e55a7b-f601-43ef-a832-bfa1a4cbc01b,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-17,2024-05-19,07:10,15:30,14h 20m,2750 zł,KTW,EWR,1,False
95,b0e55a7b-f601-43ef-a832-bfa1a4cbc01b,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-17,2024-05-19,17:35,10:25,10h 50m,2750 zł,EWR,KTW,1,True
96,42c28070-7ac8-4896-a215-4d67f487e236,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-24,2024-05-26,07:10,15:30,14h 20m,2646 zł,KTW,EWR,1,False
97,42c28070-7ac8-4896-a215-4d67f487e236,katowice-polska,nowy-jork-nowy-jork-stany-zjednoczone,2024-05-24,2024-05-26,17:30,10:25,10h 55m,2646 zł,EWR,KTW,1,True
